C/A,Unit,SCP,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
N507,R023,00-03-03,BDFMNQRW,IND,01/24/2022,23:00:00,REGULAR,2664023,1071460
N507,R023,00-03-04,BDFMNQRW,IND,01/24/2022,03:00:00,REGULAR,486486,189697
N507,R023,00-03-04,BDFMNQRW,IND,01/24/2022,07:00:00,REGULAR,486545,189725
N507,R023,00-03-04,BDFMNQRW,IND,01/24/2022,11:00:00,REGULAR,486846,189860
N507,R023,00-03-04,BDFMNQRW,IND,01/24/2022,15:00:00,REGULAR,487005,189919
N507,R023,00-03-04,BDFMNQRW,IND,01/24/2022,19:00:00,REGULAR,487279,190006
N507,R023,00-03-04,BDFMNQRW,IND,01/24/2022,23:00:00,REGULAR,487349,190037
N507,R023,00-03-05,BDFMNQRW,IND,01/24/2022,03:00:00,REGULAR,26735710,1921542
N507,R023,00-03-05,BDFMNQRW,IND,01/24/2022,07:00:00,REGULAR,26735757,1921560
N507,R023,00-03-05,BDFMNQRW,IND,01/24/2022,11:00:00,REGULAR,26736057,1921609
N507,R023,00-03-05,BDFMNQRW,IND,01/24/2022,15:00:00,REGULAR,26736197,1921631
N507,R023,00-03-05,BDFMNQRW,IND,01/24/2022,19:00:00,REGULAR,26736467,1921680
N507,R023,00-03-05,BDFMNQRW,IND,01/24/2022,23:00:00,REGULAR,26736536,1921694
N507,R023,00-03-06,BDFMNQRW,IND,01/24/2022,03:00:00,REGULAR,1586588,98235
N507,R023,00-03-06,BDFMNQRW,IND,01/24/2022,07:00:00,REGULAR,1586654,98241
N507,R023,00-03-06,BDFMNQRW,IND,01/24/2022,11:00:00,REGULAR,1587138,98266
N507,R023,00-03-06,BDFMNQRW,IND,01/24/2022,15:00:00,REGULAR,1587366,98292
N507,R023,00-03-06,BDFMNQRW,IND,01/24/2022,19:00:00,REGULAR,1587763,98314
N507,R023,00-03-06,BDFMNQRW,IND,01/24/2022,23:00:00,REGULAR,1587882,98332
N525,R142,01-00-00,FJMZ,IND,01/24/2022,00:00:00,REGULAR,759440,802810
N525,R142,01-00-00,FJMZ,IND,01/24/2022,04:00:00,REGULAR,759456,802822
N525,R142,01-00-00,FJMZ,IND,01/24/2022,08:00:00,REGULAR,759534,802914
N525,R142,01-00-00,FJMZ,IND,01/24/2022,12:00:00,REGULAR,759658,803158
N525,R142,01-00-00,FJMZ,IND,01/24/2022,16:00:00,REGULAR,759845,803321
N525,R142,01-00-00,FJMZ,IND,01/24/2022,20:00:00,REGULAR,760018,803543
N525,R142,01-00-01,FJMZ,IND,01/24/2022,00:00:00,REGULAR,436298,440073
N525,R142,01-00-01,FJMZ,IND,01/24/2022,04:00:00,REGULAR,436305,440096
N525,R142,01-00-01,FJMZ,IND,01/24/2022,08:00:00,REGULAR,436347,440175
N525,R142,01-00-01,FJMZ,IND,01/24/2022,12:00:00,REGULAR,436447,440355
N525,R142,01-00-01,FJMZ,IND,01/24/2022,16:00:00,REGULAR,436605,440486
N525,R142,01-00-01,FJMZ,IND,01/24/2022,20:00:00,REGULAR,436745,440678
N525,R142,01-00-02,FJMZ,IND,01/24/2022,00:00:00,REGULAR,8853241,8028058
N525,R142,01-00-02,FJMZ,IND,01/24/2022,04:00:00,REGULAR,8853250,8028082
N525,R142,01-00-02,FJMZ,IND,01/24/2022,08:00:00,REGULAR,8853287,8028164
N525,R142,01-00-02,FJMZ,IND,01/24/2022,12:00:00,REGULAR,8853359,8028358
N525,R142,01-00-02,FJMZ,IND,01/24/2022,16:00:00,REGULAR,8853489,8028533
N525,R142,01-00-02,FJMZ,IND,01/24/2022,20:00:00,REGULAR,8853621,8028782
N525,R142,01-00-03,FJMZ,IND,01/24/2022,00:00:00,REGULAR,5339031,4677927
N525,R142,01-00-03,FJMZ,IND,01/24/2022,04:00:00,REGULAR,5339046,4677952
N525,R142,01-00-03,FJMZ,IND,01/24/2022,08:00:00,REGULAR,5339079,4678035
N525,R142,01-00-03,FJMZ,IND,01/24/2022,12:00:00,REGULAR,5339175,4678216
N525,R142,01-00-03,FJMZ,IND,01/24/2022,16:00:00,REGULAR,5339340,4678388
N525,R142,01-00-03,FJMZ,IND,01/24/2022,20:00:00,REGULAR,5339498,4678652
N525,R142,01-00-04,FJMZ,IND,01/24/2022,00:00:00,REGULAR,14360605,12216858
N525,R142,01-00-04,FJMZ,IND,01/24/2022,04:00:00,REGULAR,14360635,12216892
N525,R142,01-00-04,FJMZ,IND,01/24/2022,08:00:00,REGULAR,14360718,12217049
N525,R142,01-00-04,FJMZ,IND,01/24/2022,12:00:00,REGULAR,14360884,12217332
N525,R142,01-00-04,FJMZ,IND,01/24/2022,16:00:00,REGULAR,14361112,12217560
N525,R142,01-00-04,FJMZ,IND,01/24/2022,20:00:00,REGULAR,14361410,12217862
N526,R142,02-00-00,FJMZ,IND,01/24/2022,00:00:00,REGULAR,139457,370275
N526,R142,02-00-00,FJMZ,IND,01/24/2022,04:00:00,REGULAR,139468,370299
N526,R142,02-00-00,FJMZ,IND,01/24/2022,08:00:00,REGULAR,139505,370447
N526,R142,02-00-00,FJMZ,IND,01/24/2022,12:00:00,REGULAR,139592,370793
N526,R142,02-00-00,FJMZ,IND,01/24/2022,16:00:00,REGULAR,139795,371051
N526,R142,02-00-00,FJMZ,IND,01/24/2022,20:00:00,REGULAR,139947,371396
N526,R142,02-00-01,FJMZ,IND,01/24/2022,00:00:00,REGULAR,3857960,3093308
N526,R142,02-00-01,FJMZ,IND,01/24/2022,04:00:00,REGULAR,3857967,3093322
N526,R142,02-00-01,FJMZ,IND,01/24/2022,08:00:00,REGULAR,3858006,3093400
N526,R142,02-00-01,FJMZ,IND,01/24/2022,12:00:00,REGULAR,3858083,3093583
N526,R142,02-00-01,FJMZ,IND,01/24/2022,16:00:00,REGULAR,3858261,3093717
N526,R142,02-00-01,FJMZ,IND,01/24/2022,20:00:00,REGULAR,3858428,3093888
N526,R142,02-00-02,FJMZ,IND,01/24/2022,00:00:00,REGULAR,2190929,1439159
N526,R142,02-00-02,FJMZ,IND,01/24/2022,04:00:00,REGULAR,2190934,1439164
N526,R142,02-00-02,FJMZ,IND,01/24/2022,08:00:00,REGULAR,2190962,1439245
N526,R142,02-00-02,FJMZ,IND,01/24/2022,12:00:00,REGULAR,2191017,1439410
N526,R142,02-00-02,FJMZ,IND,01/24/2022,16:00:00,REGULAR,2191188,1439513
N526,R142,02-00-02,FJMZ,IND,01/24/2022,20:00:00,REGULAR,2191388,1439642
N526,R142,02-00-03,FJMZ,IND,01/24/2022,00:00:00,REGULAR,1736713,885626
N526,R142,02-00-03,FJMZ,IND,01/24/2022,04:00:00,REGULAR,1736723,885631
N526,R142,02-00-03,FJMZ,IND,01/24/2022,08:00:00,REGULAR,1736779,885717
N526,R142,02-00-03,FJMZ,IND,01/24/2022,12:00:00,REGULAR,1736873,885838
N526,R142,02-00-03,FJMZ,IND,01/24/2022,16:00:00,REGULAR,1737048,885941
N526,R142,02-00-03,FJMZ,IND,01/24/2022,20:00:00,REGULAR,1737284,886056
N526,R142,02-00-04,FJMZ,IND,01/24/2022,00:00:00,REGULAR,274502,109322
N526,R142,02-00-04,FJMZ,IND,01/24/2022,04:00:00,REGULAR,274507,109325
N526,R142,02-00-04,FJMZ,IND,01/24/2022,08:00:00,REGULAR,274565,109373
N526,R142,02-00-04,FJMZ,IND,01/24/2022,12:00:00,REGULAR,274689,109459
N526,R142,02-00-04,FJMZ,IND,01/24/2022,16:00:00,REGULAR,274918,109534
N526,R142,02-00-04,FJMZ,IND,01/24/2022,20:00:00,REGULAR,275174,109601
N526,R142,02-06-00,FJMZ,IND,01/24/2022,00:00:00,REGULAR,386471,660640
N526,R142,02-06-00,FJMZ,IND,01/24/2022,04:00:00,REGULAR,386471,660643
N526,R142,02-06-00,FJMZ,IND,01/24/2022,08:00:00,REGULAR,386474,660651
N526,R142,02-06-00,FJMZ,IND,01/24/2022,12:00:00,REGULAR,386485,660661
N526,R142,02-06-00,FJMZ,IND,01/24/2022,16:00:00,REGULAR,386501,660679
N526,R142,02-06-00,FJMZ,IND,01/24/2022,20:00:00,REGULAR,386520,660711
N526,R142,02-06-01,FJMZ,IND,01/24/2022,00:00:00,REGULAR,1424732,3673396
N526,R142,02-06-01,FJMZ,IND,01/24/2022,04:00:00,REGULAR,1424735,3673408
N526,R142,02-06-01,FJMZ,IND,01/24/2022,08:00:00,REGULAR,1424752,3673492
N526,R142,02-06-01,FJMZ,IND,01/24/2022,12:00:00,REGULAR,1424798,3673619
N526,R142,02-06-01,FJMZ,IND,01/24/2022,16:00:00,REGULAR,1424857,3673781
N526,R142,02-06-01,FJMZ,IND,01/24/2022,20:00:00,REGULAR,1424948,3673960
N537,R258,00-00-00,DFGMNR,IND,01/24/2022,03:00:00,REGULAR,7731997,17131524
N537,R258,00-00-00,DFGMNR,IND,01/24/2022,07:00:00,REGULAR,7732037,17131568
N537,R258,00-00-00,DFGMNR,IND,01/24/2022,11:00:00,REGULAR,7732191,17131919
N537,R258,00-00-00,DFGMNR,IND,01/24/2022,15:00:00,REGULAR,7732272,17132142
N537,R258,00-00-00,DFGMNR,IND,01/24/2022,19:00:00,REGULAR,7732441,17132558
N537,R258,00-00-00,DFGMNR,IND,01/24/2022,23:00:00,REGULAR,7732482,17132791
N537,R258,00-00-01,DFGMNR,IND,01/24/2022,03:00:00,REGULAR,1108273,1922102
N537,R258,00-00-01,DFGMNR,IND,01/24/2022,07:00:00,REGULAR,1108285,1922122
N537,R258,00-00-01,DFGMNR,IND,01/24/2022,11:00:00,REGULAR,1108331,1922264
N537,R258,00-00-01,DFGMNR,IND,01/24/2022,15:00:00,REGULAR,1108358,1922354
N537,R258,00-00-01,DFGMNR,IND,01/24/2022,19:00:00,REGULAR,1108457,1922583
N537,R258,00-00-01,DFGMNR,IND,01/24/2022,23:00:00,REGULAR,1108473,1922656
N537,R258,00-03-00,DFGMNR,IND,01/24/2022,03:00:00,REGULAR,7617102,4978022
N537,R258,00-03-00,DFGMNR,IND,01/24/2022,07:00:00,REGULAR,7617116,4978041
N537,R258,00-03-00,DFGMNR,IND,01/24/2022,11:00:00,REGULAR,7617203,4978142
N537,R258,00-03-00,DFGMNR,IND,01/24/2022,15:00:00,REGULAR,7617257,4978217
N537,R258,00-03-00,DFGMNR,IND,01/24/2022,19:00:00,REGULAR,7617410,4978357
N537,R258,00-03-00,DFGMNR,IND,01/24/2022,23:00:00,REGULAR,7617445,4978397
N537,R258,00-03-01,DFGMNR,IND,01/24/2022,03:00:00,REGULAR,12679472,6981038
N537,R258,00-03-01,DFGMNR,IND,01/24/2022,07:00:00,REGULAR,12679498,6981087
N537,R258,00-03-01,DFGMNR,IND,01/24/2022,11:00:00,REGULAR,12679574,6981283
N537,R258,00-03-01,DFGMNR,IND,01/24/2022,15:00:00,REGULAR,12679636,6981400
N537,R258,00-03-01,DFGMNR,IND,01/24/2022,19:00:00,REGULAR,12679829,6981587
N537,R258,00-03-01,DFGMNR,IND,01/24/2022,23:00:00,REGULAR,12679865,6981640
R101,R001,02-00-00,1RW,IRT,01/24/2022,00:00:00,REGULAR,7256580,761556
R101,R001,02-00-00,1RW,IRT,01/24/2022,04:00:00,REGULAR,7256580,761556
R101,R001,02-00-00,1RW,IRT,01/24/2022,08:00:00,REGULAR,7256735,761668
R101,R001,02-00-00,1RW,IRT,01/24/2022,12:00:00,REGULAR,7256871,761852
R101,R001,02-00-00,1RW,IRT,01/24/2022,16:00:00,REGULAR,7256944,762095
R101,R001,02-00-00,1RW,IRT,01/24/2022,20:00:00,REGULAR,7257022,762502
R101,R001,02-00-01,1RW,IRT,01/24/2022,00:00:00,REGULAR,181153,131702
R101,R001,02-00-01,1RW,IRT,01/24/2022,04:00:00,REGULAR,181153,131702
R101,R001,02-00-01,1RW,IRT,01/24/2022,08:00:00,REGULAR,181280,131752
R101,R001,02-00-01,1RW,IRT,01/24/2022,12:00:00,REGULAR,181402,131805
R101,R001,02-00-01,1RW,IRT,01/24/2022,16:00:00,REGULAR,181490,131891
R101,R001,02-00-01,1RW,IRT,01/24/2022,20:00:00,REGULAR,181557,132014
R101,R001,02-00-02,1RW,IRT,01/24/2022,00:00:00,REGULAR,11785270,8472028
R101,R001,02-00-02,1RW,IRT,01/24/2022,04:00:00,REGULAR,11785270,8472028
R101,R001,02-00-02,1RW,IRT,01/24/2022,08:00:00,REGULAR,11785394,8472044
R101,R001,02-00-02,1RW,IRT,01/24/2022,12:00:00,REGULAR,11785504,8472074
R101,R001,02-00-02,1RW,IRT,01/24/2022,16:00:00,REGULAR,11785567,8472121
R101,R001,02-00-02,1RW,IRT,01/24/2022,20:00:00,REGULAR,11785627,8472173
R101,R001,02-00-03,1RW,IRT,01/24/2022,00:00:00,REGULAR,1587527,900428
R101,R001,02-00-03,1RW,IRT,01/24/2022,04:00:00,REGULAR,1587527,900428
R101,R001,02-00-03,1RW,IRT,01/24/2022,08:00:00,REGULAR,1587620,900444
R101,R001,02-00-03,1RW,IRT,01/24/2022,12:00:00,REGULAR,1587716,900482
R101,R001,02-00-03,1RW,IRT,01/24/2022,16:00:00,REGULAR,1587788,900541
R101,R001,02-00-03,1RW,IRT,01/24/2022,20:00:00,REGULAR,1587846,900607
R101,R001,02-00-04,1RW,IRT,01/24/2022,00:00:00,REGULAR,144116,170786
R101,R001,02-00-04,1RW,IRT,01/24/2022,04:00:00,REGULAR,144116,170786
R101,R001,02-00-04,1RW,IRT,01/24/2022,08:00:00,REGULAR,144200,170808
R101,R001,02-00-04,1RW,IRT,01/24/2022,12:00:00,REGULAR,144280,170888
R101,R001,02-00-04,1RW,IRT,01/24/2022,16:00:00,REGULAR,144337,170966
R101,R001,02-00-04,1RW,IRT,01/24/2022,20:00:00,REGULAR,144381,171085
R101,R001,02-00-05,1RW,IRT,01/24/2022,00:00:00,REGULAR,3330476,2465811
R101,R001,02-00-05,1RW,IRT,01/24/2022,04:00:00,REGULAR,3330476,2465811
R101,R001,02-00-05,1RW,IRT,01/24/2022,08:00:00,REGULAR,3330555,2465832
R101,R001,02-00-05,1RW,IRT,01/24/2022,12:00:00,REGULAR,3330638,2465905
R101,R001,02-00-05,1RW,IRT,01/24/2022,16:00:00,REGULAR,3330702,2465993
R101,R001,02-00-05,1RW,IRT,01/24/2022,20:00:00,REGULAR,3330766,2466116
R101,R001,02-00-06,1RW,IRT,01/24/2022,00:00:00,REGULAR,3510547,1740877
R101,R001,02-00-06,1RW,IRT,01/24/2022,04:00:00,REGULAR,3510547,1740877
R101,R001,02-00-06,1RW,IRT,01/24/2022,08:00:00,REGULAR,3510604,1740889
R101,R001,02-00-06,1RW,IRT,01/24/2022,12:00:00,REGULAR,3510675,1740942
R101,R001,02-00-06,1RW,IRT,01/24/2022,16:00:00,REGULAR,3510734,1740997
R101,R001,02-00-06,1RW,IRT,01/24/2022,20:00:00,REGULAR,3510769,1741055
R101,R001,02-00-07,1RW,IRT,01/24/2022,00:00:00,REGULAR,4905022,1424510
R101,R001,02-00-07,1RW,IRT,01/24/2022,04:00:00,REGULAR,4905022,1424510
R101,R001,02-00-07,1RW,IRT,01/24/2022,08:00:00,REGULAR,4905078,1424529
R101,R001,02-00-07,1RW,IRT,01/24/2022,12:00:00,REGULAR,4905133,1424572
R101,R001,02-00-07,1RW,IRT,01/24/2022,16:00:00,REGULAR,4905203,1424602
R101,R001,02-00-07,1RW,IRT,01/24/2022,20:00:00,REGULAR,4905282,1424617
R101,R001,02-00-08,1RW,IRT,01/24/2022,00:00:00,REGULAR,5043221,1139689
R101,R001,02-00-08,1RW,IRT,01/24/2022,04:00:00,REGULAR,5043221,1139689
R101,R001,02-00-08,1RW,IRT,01/24/2022,08:00:00,REGULAR,5043276,1139705
R101,R001,02-00-08,1RW,IRT,01/24/2022,12:00:00,REGULAR,5043356,1139734
R101,R001,02-00-08,1RW,IRT,01/24/2022,16:00:00,REGULAR,5043419,1139773
R101,R001,02-00-08,1RW,IRT,01/24/2022,20:00:00,REGULAR,5043516,1139791
R101,R001,02-02-00,1RW,IRT,01/24/2022,00:00:00,REGULAR,1550639,336085
R101,R001,02-02-00,1RW,IRT,01/24/2022,04:00:00,REGULAR,1550639,336085
R101,R001,02-02-00,1RW,IRT,01/24/2022,08:00:00,REGULAR,1550689,336089
R101,R001,02-02-00,1RW,IRT,01/24/2022,12:00:00,REGULAR,1550730,336120
R101,R001,02-02-00,1RW,IRT,01/24/2022,16:00:00,REGULAR,1550772,336139
R101,R001,02-02-00,1RW,IRT,01/24/2022,20:00:00,REGULAR,1550847,336150
R101,R001,02-02-01,1RW,IRT,01/24/2022,00:00:00,REGULAR,124009508,1855876
R101,R001,02-02-01,1RW,IRT,01/24/2022,04:00:00,REGULAR,124009508,1855876
R101,R001,02-02-01,1RW,IRT,01/24/2022,08:00:00,REGULAR,124009537,1855876
R101,R001,02-02-01,1RW,IRT,01/24/2022,12:00:00,REGULAR,124009572,1855902
R101,R001,02-02-01,1RW,IRT,01/24/2022,16:00:00,REGULAR,124009610,1855921
R101,R001,02-02-01,1RW,IRT,01/24/2022,20:00:00,REGULAR,124009645,1855933
R101,R001,02-02-02,1RW,IRT,01/24/2022,00:00:00,REGULAR,648627,138290
R101,R001,02-02-02,1RW,IRT,01/24/2022,04:00:00,REGULAR,648627,138290
R101,R001,02-02-02,1RW,IRT,01/24/2022,08:00:00,REGULAR,648649,138292
R101,R001,02-02-02,1RW,IRT,01/24/2022,12:00:00,REGULAR,648664,138331
R101,R001,02-02-02,1RW,IRT,01/24/2022,16:00:00,REGULAR,648687,138373
R101,R001,02-02-02,1RW,IRT,01/24/2022,20:00:00,REGULAR,648718,138395
R101,R001,02-03-00,1RW,IRT,01/24/2022,00:00:00,REGULAR,230559,220099
R101,R001,02-03-00,1RW,IRT,01/24/2022,04:00:00,REGULAR,230559,220099
R101,R001,02-03-00,1RW,IRT,01/24/2022,08:00:00,REGULAR,230559,220099
R101,R001,02-03-00,1RW,IRT,01/24/2022,12:00:00,REGULAR,230562,220103
R101,R001,02-03-00,1RW,IRT,01/24/2022,16:00:00,REGULAR,230580,220110
R101,R001,02-03-00,1RW,IRT,01/24/2022,20:00:00,REGULAR,230586,220112
R101,R001,02-03-01,1RW,IRT,01/24/2022,00:00:00,REGULAR,607473,239013
R101,R001,02-03-01,1RW,IRT,01/24/2022,04:00:00,REGULAR,607474,239013
R101,R001,02-03-01,1RW,IRT,01/24/2022,08:00:00,REGULAR,607479,239020
R101,R001,02-03-01,1RW,IRT,01/24/2022,12:00:00,REGULAR,607495,239123
R101,R001,02-03-01,1RW,IRT,01/24/2022,16:00:00,REGULAR,607532,239190
R101,R001,02-03-01,1RW,IRT,01/24/2022,20:00:00,REGULAR,607615,239215
R101,R001,02-03-02,1RW,IRT,01/24/2022,00:00:00,REGULAR,660770,2030792
R101,R001,02-03-02,1RW,IRT,01/24/2022,04:00:00,REGULAR,660770,2030794
R101,R001,02-03-02,1RW,IRT,01/24/2022,08:00:00,REGULAR,660772,2030858
R101,R001,02-03-02,1RW,IRT,01/24/2022,12:00:00,REGULAR,660790,2031127
R101,R001,02-03-02,1RW,IRT,01/24/2022,16:00:00,REGULAR,660827,2031246
R101,R001,02-03-02,1RW,IRT,01/24/2022,20:00:00,REGULAR,660891,2031330
R101,R001,02-06-00,1RW,IRT,01/24/2022,00:00:00,REGULAR,4192,0
R101,R001,02-06-00,1RW,IRT,01/24/2022,04:00:00,REGULAR,4192,0
R101,R001,02-06-00,1RW,IRT,01/24/2022,08:00:00,REGULAR,4197,0
R101,R001,02-06-00,1RW,IRT,01/24/2022,12:00:00,REGULAR,4202,0
R101,R001,02-06-00,1RW,IRT,01/24/2022,16:00:00,REGULAR,4206,0
R101,R001,02-06-00,1RW,IRT,01/24/2022,20:00:00,REGULAR,4209,0
R101,R001,02-06-01,1RW,IRT,01/24/2022,00:00:00,REGULAR,1,772
R101,R001,02-06-01,1RW,IRT,01/24/2022,04:00:00,REGULAR,1,772
R101,R001,02-06-01,1RW,IRT,01/24/2022,08:00:00,REGULAR,1,772
R101,R001,02-06-01,1RW,IRT,01/24/2022,12:00:00,REGULAR,1,773
R101,R001,02-06-01,1RW,IRT,01/24/2022,16:00:00,REGULAR,1,773
R101,R001,02-06-01,1RW,IRT,01/24/2022,20:00:00,REGULAR,1,773
R101,R001,02-06-02,1RW,IRT,01/24/2022,00:00:00,REGULAR,393431,0
R101,R001,02-06-02,1RW,IRT,01/24/2022,04:00:00,REGULAR,393431,0
R101,R001,02-06-02,1RW,IRT,01/24/2022,08:00:00,REGULAR,393431,0
R101,R001,02-06-02,1RW,IRT,01/24/2022,12:00:00,REGULAR,393432,0
R101,R001,02-06-02,1RW,IRT,01/24/2022,16:00:00,REGULAR,393432,0
R101,R001,02-06-02,1RW,IRT,01/24/2022,20:00:00,REGULAR,393432,0
R101,R001,02-06-03,1RW,IRT,01/24/2022,00:00:00,REGULAR,262144,65636
R101,R001,02-06-03,1RW,IRT,01/24/2022,04:00:00,REGULAR,262144,65636
R101,R001,02-06-03,1RW,IRT,01/24/2022,08:00:00,REGULAR,262144,65636
R101,R001,02-06-03,1RW,IRT,01/24/2022,12:00:00,REGULAR,262144,65636
R101,R001,02-06-03,1RW,IRT,01/24/2022,16:00:00,REGULAR,262144,65636
R101,R001,02-06-03,1RW,IRT,01/24/2022,20:00:00,REGULAR,262144,65636
R101,R001,02-06-04,1RW,IRT,01/24/2022,00:00:00,REGULAR,92,0
R101,R001,02-06-04,1RW,IRT,01/24/2022,04:00:00,REGULAR,92,0
R101,R001,02-06-04,1RW,IRT,01/24/2022,08:00:00,REGULAR,92,0
R101,R001,02-06-04,1RW,IRT,01/24/2022,12:00:00,REGULAR,92,0
R101,R001,02-06-04,1RW,IRT,01/24/2022,16:00:00,REGULAR,92,0
R101,R001,02-06-04,1RW,IRT,01/24/2022,20:00:00,REGULAR,92,0
R101,R001,02-06-05,1RW,IRT,01/24/2022,00:00:00,REGULAR,458752,109
R101,R001,02-06-05,1RW,IRT,01/24/2022,04:00:00,REGULAR,458752,109
R101,R001,02-06-05,1RW,IRT,01/24/2022,08:00:00,REGULAR,458752,109
R101,R001,02-06-05,1RW,IRT,01/24/2022,12:00:00,REGULAR,458752,110
R101,R001,02-06-05,1RW,IRT,01/24/2022,16:00:00,REGULAR,458752,110
R101,R001,02-06-05,1RW,IRT,01/24/2022,20:00:00,REGULAR,458752,110
R113,R028,01-01-00,2345ACJZ,IRT,01/24/2022,02:00:00,REGULAR,47936,40023
R113,R028,01-01-00,2345ACJZ,IRT,01/24/2022,06:00:00,REGULAR,47936,40027
R113,R028,01-01-00,2345ACJZ,IRT,01/24/2022,10:00:00,REGULAR,47947,40068
R113,R028,01-01-00,2345ACJZ,IRT,01/24/2022,14:00:00,REGULAR,47957,40076
R113,R028,01-01-00,2345ACJZ,IRT,01/24/2022,18:00:00,REGULAR,48022,40103
R113,R028,01-01-00,2345ACJZ,IRT,01/24/2022,22:00:00,REGULAR,48062,40137
R113,R028,01-01-01,2345ACJZ,IRT,01/24/2022,02:00:00,REGULAR,382845,471397
R113,R028,01-01-01,2345ACJZ,IRT,01/24/2022,06:00:00,REGULAR,382846,471414
R113,R028,01-01-01,2345ACJZ,IRT,01/24/2022,10:00:00,REGULAR,382866,471606
R113,R028,01-01-01,2345ACJZ,IRT,01/24/2022,14:00:00,REGULAR,382897,471673
R113,R028,01-01-01,2345ACJZ,IRT,01/24/2022,18:00:00,REGULAR,383052,471738
R113,R028,01-01-01,2345ACJZ,IRT,01/24/2022,22:00:00,REGULAR,383144,471807
R113,R028,01-04-00,2345ACJZ,IRT,01/24/2022,02:00:00,REGULAR,302490,390028
R113,R028,01-04-00,2345ACJZ,IRT,01/24/2022,06:00:00,REGULAR,302490,390045
R113,R028,01-04-00,2345ACJZ,IRT,01/24/2022,10:00:00,REGULAR,302501,390171
R113,R028,01-04-00,2345ACJZ,IRT,01/24/2022,14:00:00,REGULAR,302507,390211
R113,R028,01-04-00,2345ACJZ,IRT,01/24/2022,18:00:00,REGULAR,302579,390259
R113,R028,01-04-00,2345ACJZ,IRT,01/24/2022,22:00:00,REGULAR,302631,390340
R113,R028,01-04-01,2345ACJZ,IRT,01/24/2022,02:00:00,REGULAR,166171,104514
R113,R028,01-04-01,2345ACJZ,IRT,01/24/2022,06:00:00,REGULAR,166172,104519
R113,R028,01-04-01,2345ACJZ,IRT,01/24/2022,10:00:00,REGULAR,166189,104555
R113,R028,01-04-01,2345ACJZ,IRT,01/24/2022,14:00:00,REGULAR,166205,104565
R113,R028,01-04-01,2345ACJZ,IRT,01/24/2022,18:00:00,REGULAR,166263,104581
R113,R028,01-04-01,2345ACJZ,IRT,01/24/2022,22:00:00,REGULAR,166317,104596
R113,R028,01-06-00,2345ACJZ,IRT,01/24/2022,02:00:00,REGULAR,20,0
R113,R028,01-06-00,2345ACJZ,IRT,01/24/2022,06:00:00,REGULAR,20,0
R113,R028,01-06-00,2345ACJZ,IRT,01/24/2022,10:00:00,REGULAR,37,385
R113,R028,01-06-00,2345ACJZ,IRT,01/24/2022,14:00:00,REGULAR,56,491
R113,R028,01-06-00,2345ACJZ,IRT,01/24/2022,18:00:00,REGULAR,162,621
R113,R028,01-06-00,2345ACJZ,IRT,01/24/2022,22:00:00,REGULAR,164,621
R113,R028,01-06-01,2345ACJZ,IRT,01/24/2022,02:00:00,REGULAR,25785,25299
R113,R028,01-06-01,2345ACJZ,IRT,01/24/2022,06:00:00,REGULAR,25785,25299
R113,R028,01-06-01,2345ACJZ,IRT,01/24/2022,10:00:00,REGULAR,25845,25546
R113,R028,01-06-01,2345ACJZ,IRT,01/24/2022,14:00:00,REGULAR,25898,25621
R113,R028,01-06-01,2345ACJZ,IRT,01/24/2022,18:00:00,REGULAR,26134,25683
R113,R028,01-06-01,2345ACJZ,IRT,01/24/2022,22:00:00,REGULAR,26139,25683
R113,R028,01-06-02,2345ACJZ,IRT,01/24/2022,02:00:00,REGULAR,2065725,911701
R113,R028,01-06-02,2345ACJZ,IRT,01/24/2022,06:00:00,REGULAR,2065725,911701
R113,R028,01-06-02,2345ACJZ,IRT,01/24/2022,10:00:00,REGULAR,2065796,911795
R113,R028,01-06-02,2345ACJZ,IRT,01/24/2022,14:00:00,REGULAR,2065855,911821
R113,R028,01-06-02,2345ACJZ,IRT,01/24/2022,18:00:00,REGULAR,2066053,911854
R113,R028,01-06-02,2345ACJZ,IRT,01/24/2022,22:00:00,REGULAR,2066057,911855
R113,R028,01-06-03,2345ACJZ,IRT,01/24/2022,02:00:00,REGULAR,11437,4124
R113,R028,01-06-03,2345ACJZ,IRT,01/24/2022,06:00:00,REGULAR,11437,4124
R113,R028,01-06-03,2345ACJZ,IRT,01/24/2022,10:00:00,REGULAR,11472,4145
R113,R028,01-06-03,2345ACJZ,IRT,01/24/2022,14:00:00,REGULAR,11479,4156
R113,R028,01-06-03,2345ACJZ,IRT,01/24/2022,18:00:00,REGULAR,11553,4166
R113,R028,01-06-03,2345ACJZ,IRT,01/24/2022,22:00:00,REGULAR,11553,4167
R114,R028,02-00-00,2345ACJZ,IRT,01/24/2022,02:00:00,REGULAR,2247488,382045
R114,R028,02-00-00,2345ACJZ,IRT,01/24/2022,06:00:00,REGULAR,2247489,382067
R114,R028,02-00-00,2345ACJZ,IRT,01/24/2022,10:00:00,REGULAR,2247521,382490
R114,R028,02-00-00,2345ACJZ,IRT,01/24/2022,14:00:00,REGULAR,2247568,382666
R114,R028,02-00-00,2345ACJZ,IRT,01/24/2022,18:00:00,REGULAR,2247786,382839
R114,R028,02-00-00,2345ACJZ,IRT,01/24/2022,22:00:00,REGULAR,2247867,382954
R114,R028,02-00-01,2345ACJZ,IRT,01/24/2022,02:00:00,REGULAR,1145533,1060522
